time,signal ch.38
9.829097072,-0.000066837
9.829424752,-0.000060526
9.829752432,-0.000054661
9.830080113,-0.000051965
9.830407793,-0.000051633
9.830735473,-0.000052056
9.831063153,-0.00005393
9.831390834,-0.000054377
9.831718514,-0.000053308
9.832046194,-0.000049809
9.832373875,-0.000046396
9.832701555,-0.000044832
9.833029235,-0.000043941
9.833356915,-0.000042597
9.833684596,-0.000042058
9.834012276,-0.000041376
9.834339956,-0.000042062
9.834667636,-0.000044022
9.834995317,-0.000045033
9.835322997,-0.000047651
9.835650677,-0.000046407
9.835978357,-0.000044085
9.836306038,-0.000043473
9.836633718,-0.000042894
9.836961398,-0.000043076
9.837289078,-0.000043121
9.837616759,-0.000043117
9.837944439,-0.000041663
9.838272119,-0.00004026
9.838599799,-0.000038087
9.83892748,-0.000036252
9.83925516,-0.000034832
9.83958284,-0.000032745
9.839910521,-0.000031853
9.840238201,-0.000031572
9.840565881,-0.000033734
9.840893561,-0.000035721
9.841221242,-0.000037839
9.841548922,-0.000039044
9.841876602,-0.000040071
9.842204282,-0.000039192
9.842531963,-0.00003649
9.842859643,-0.000034687
9.843187323,-0.000033633
9.843515003,-0.00003416
9.843842684,-0.000033526
9.844170364,-0.000034279
9.844498044,-0.000035895
9.844825724,-0.000036482
9.845153405,-0.000037643
9.845481085,-0.000039201
9.845808765,-0.00004004
9.846136445,-0.00003989
9.846464126,-0.000039003
9.846791806,-0.000035978
9.847119486,-0.000032872
9.847447166,-0.000029498
9.847774847,-0.000024883
9.848102527,-0.000021008
9.848430207,-0.000017903
9.848757888,-0.000015487
9.849085568,-0.00001357
9.849413248,-9.8503E-06
9.849740928,-7.4127E-06
9.850068609,-6.7276E-06
9.850396289,-7.5899E-06
9.850723969,-8.3799E-06
9.851051649,-9.0347E-06
9.85137933,-0.00001013
9.85170701,-9.1922E-06
9.85203469,-6.7327E-06
9.85236237,-2.8007E-06
9.852690051,5.3334E-06
9.853017731,0.000012499
9.853345411,0.000016826
9.853673091,0.000018392
9.854000772,0.000019962
9.854328452,0.000020093
9.854656132,0.000019454
9.854983812,0.000018881
9.855311493,0.000018943
9.855639173,0.000021297
9.855966853,0.00002445
9.856294533,0.000027438
9.856622214,0.000029429
9.856949894,0.000030849
9.857277574,0.000030322
9.857605255,0.000028579
9.857932935,0.000025767
9.858260615,0.000025017
9.858588295,0.00002531
9.858915976,0.000025566
9.859243656,0.000026116
9.859571336,0.000026639
9.859899016,0.000026839
9.860226697,0.000026356
9.860554377,0.000022293
9.860882057,0.000016837
9.861209737,0.000012565
9.861537418,0.000011674
9.861865098,0.000013359
9.862192778,0.000014246
9.862520458,0.000014477
9.862848139,0.000012288
9.863175819,0.000011195
9.863503499,0.000012343
9.863831179,0.000012792
9.86415886,0.000012012
9.86448654,0.000010459
9.86481422,7.3284E-06
9.865141901,3.4285E-06
9.865469581,2.3155E-06
9.865797261,1.3471E-06
9.866124941,-3.8662E-07
9.866452622,-1.6575E-06
9.866780302,-2.6741E-06
9.867107982,-2.2851E-06
9.867435662,-1.0334E-06
9.867763343,0.000005604
9.868091023,0.000015632
9.868418703,0.00002711
9.868746383,0.000037188
9.869074064,0.000044274
9.869401744,0.000047424
9.869729424,0.000048054
9.870057104,0.000049964
9.870384785,0.000051663
9.870712465,0.000051734
9.871040145,0.000051662
9.871367825,0.000051353
9.871695506,0.000048187
9.872023186,0.000041637
9.872350866,0.000034635
9.872678546,0.000028615
9.873006227,0.000024269
9.873333907,0.000022853
9.873661587,0.00002238
9.873989268,0.000022391
9.874316948,0.000023373
9.874644628,0.000025163
9.874972308,0.0000264
9.875299989,0.000028331
9.875627669,0.000030545
9.875955349,0.000033318
9.876283029,0.000037138
9.87661071,0.000038588
9.87693839,0.000037129
9.87726607,0.000034884
9.87759375,0.000033472
9.877921431,0.000032788
9.878249111,0.00003206
9.878576791,0.000032581
9.878904471,0.000031969
9.879232152,0.000031778
9.879559832,0.000031705
9.879887512,0.000030383
9.880215192,0.000028247
9.880542873,0.000027318
9.880870553,0.000026443
9.881198233,0.000025802
9.881525913,0.000026363
9.881853594,0.000026771
9.882181274,0.000026492
9.882508954,0.000029305
9.882836635,0.000032786
9.883164315,0.000035859
9.883491995,0.000037922
9.883819675,0.000041953
9.884147356,0.000045618
9.884475036,0.000047372
9.884802716,0.00004812
9.885130396,0.000049867
9.885458077,0.000049658
9.885785757,0.000048994
9.886113437,0.000047996
9.886441117,0.000048513
9.886768798,0.000051435
9.887096478,0.000053548
9.887424158,0.000053718
9.887751838,0.000053282
9.888079519,0.000054137
9.888407199,0.000055383
9.888734879,0.000057997
9.889062559,0.000061104
9.88939024,0.000063757
9.88971792,0.000064562
9.8900456,0.000066671
9.890373281,0.000068197
9.890700961,0.000069579
9.891028641,0.00006982
9.891356321,0.000068979
9.891684002,0.000068083
9.892011682,0.000070149
9.892339362,0.000072974
9.892667042,0.000074276
9.892994723,0.000073796
9.893322403,0.000072728
9.893650083,0.000071371
9.893977763,0.000071078
9.894305444,0.0000713
9.894633124,0.000072916
9.894960804,0.000075135
9.895288484,0.000076372
9.895616165,0.000076284
9.895943845,0.000078759
9.896271525,0.000081211
9.896599205,0.000083756
9.896926886,0.000084105
9.897254566,0.000082736
9.897582246,0.000081797
9.897909926,0.000081657
9.898237607,0.00008004
9.898565287,0.0000786
9.898892967,0.000079007
9.899220648,0.000079406
9.899548328,0.000080193
9.899876008,0.000085987
9.900203688,0.00011122
9.900531369,0.00015129
9.900859049,0.00019368
9.901186729,0.00022915
9.901514409,0.00025258
9.90184209,0.00026534
9.90216977,0.00027139
9.90249745,0.0002707
9.90282513,0.00026604
9.903152811,0.00026071
9.903480491,0.0002549
9.903808171,0.00024791
9.904135851,0.00023984
9.904463532,0.00022583
9.904791212,0.00020306
9.905118892,0.00017505
9.905446572,0.00015136
9.905774253,0.00013528
9.906101933,0.00012654
9.906429613,0.00012434
9.906757293,0.00012388
9.907084974,0.00012364
9.907412654,0.00012509
9.907740334,0.00012605
9.908068015,0.00012768
9.908395695,0.00012877
9.908723375,0.00013073
9.909051055,0.00013368
9.909378736,0.0001372
9.909706416,0.00014024
9.910034096,0.00014266
9.910361776,0.00014435
9.910689457,0.00014373
9.911017137,0.00014311
9.911344817,0.0001423
9.911672497,0.00014069
9.912000178,0.00014042
9.912327858,0.00014082
9.912655538,0.00014144
9.912983218,0.00014227
9.913310899,0.00014255
9.913638579,0.00014092
9.913966259,0.00013809
9.914293939,0.00013547
9.91462162,0.00013348
9.9149493,0.00013095
9.91527698,0.00012883
9.915604661,0.00012609
9.915932341,0.00012425
9.916260021,0.00012137
9.916587701,0.00011847
9.916915382,0.00011805
9.917243062,0.00011933
9.917570742,0.00011814
9.917898422,0.00011613
9.918226103,0.00011552
9.918553783,0.00011546
9.918881463,0.00011677
9.919209143,0.0001182
9.919536824,0.00011928
9.919864504,0.00011975
9.920192184,0.00012002
9.920519864,0.00012169
9.920847545,0.00012467
9.921175225,0.00012622
9.921502905,0.0001269
9.921830585,0.0001273
9.922158266,0.00012895
9.922485946,0.00013174
9.922813626,0.00013593
9.923141306,0.00014033
9.923468987,0.00014492
9.923796667,0.00015029
9.924124347,0.00015503
9.924452028,0.00015733
9.924779708,0.00015982
9.925107388,0.00016326
9.925435068,0.00016744
9.925762749,0.00017169
9.926090429,0.00017448
9.926418109,0.00017754
9.926745789,0.00018348
9.92707347,0.00018933
9.92740115,0.00019257
9.92772883,0.00019379
9.92805651,0.00019305
9.928384191,0.00019377
9.928711871,0.00019455
9.929039551,0.00019481
9.929367231,0.00019228
9.929694912,0.00018902
9.930022592,0.00018631
9.930350272,0.00018486
9.930677952,0.00018386
9.931005633,0.00018273
9.931333313,0.00018316
9.931660993,0.00018067
9.931988673,0.00017576
9.932316354,0.00017227
9.932644034,0.00016953
9.932971714,0.00016991
9.933299395,0.00016951
9.933627075,0.00016659
9.933954755,0.0001646
9.934282435,0.00016658
9.934610116,0.00016997
9.934937796,0.00017235
9.935265476,0.00017456
9.935593156,0.00017711
9.935920837,0.00018096
9.936248517,0.00018744
9.936576197,0.00019757
9.936903877,0.00020981
9.937231558,0.00021971
9.937559238,0.00022628
9.937886918,0.00023167
9.938214598,0.00023543
9.938542279,0.00023756
9.938869959,0.00024078
9.939197639,0.00024592
9.939525319,0.00025067
9.939853,0.00025393
9.94018068,0.00025544
9.94050836,0.00025622
9.940836041,0.00025789
9.941163721,0.00025755
9.941491401,0.00025293
9.941819081,0.00024876
9.942146762,0.00024532
9.942474442,0.00024216
9.942802122,0.00024064
9.943129802,0.00024159
9.943457483,0.00024208
9.943785163,0.00024142
9.944112843,0.0002421
9.944440523,0.00024232
9.944768204,0.00024229
9.945095884,0.00024089
9.945423564,0.00024175
9.945751244,0.00024377
9.946078925,0.0002467
9.946406605,0.00024885
9.946734285,0.00025126
9.947061965,0.00025299
9.947389646,0.00025359
9.947717326,0.00025429
9.948045006,0.00025385
9.948372686,0.00025383
9.948700367,0.00025164
9.949028047,0.0002509
9.949355727,0.0002513
9.949683408,0.00025305
9.950011088,0.00025408
9.950338768,0.00025407
9.950666448,0.00025565
9.950994129,0.00025614
9.951321809,0.00025591
9.951649489,0.00025659
9.951977169,0.00025837
9.95230485,0.00025853
9.95263253,0.00025818
9.95296021,0.00025784
9.95328789,0.00025876
9.953615571,0.00025983
9.953943251,0.00026101
9.954270931,0.00026055
9.954598611,0.00025757
9.954926292,0.00025359
9.955253972,0.00025152
9.955581652,0.00025153
9.955909332,0.00025184
9.956237013,0.00025385
9.956564693,0.00025757
9.956892373,0.00026082
9.957220053,0.00026267
9.957547734,0.00026458
9.957875414,0.00026583
9.958203094,0.00026915
9.958530775,0.00027337
9.958858455,0.00027798
9.959186135,0.0002842
9.959513815,0.00028834
9.959841496,0.00029143
9.960169176,0.00029426
9.960496856,0.00029657
9.960824536,0.00029759
9.961152217,0.00029759
9.961479897,0.00029679
9.961807577,0.00029623
9.962135257,0.00029929
9.962462938,0.00030214
9.962790618,0.00030392
9.963118298,0.00030784
9.963445978,0.00031092
9.963773659,0.00031175
9.964101339,0.00031297
9.964429019,0.0003121
9.964756699,0.00030954
9.96508438,0.00030794
9.96541206,0.0003083
9.96573974,0.00030857
9.966067421,0.00030747
9.966395101,0.00030547
9.966722781,0.00030397
9.967050461,0.00030352
9.967378142,0.00030664
9.967705822,0.00031026
9.968033502,0.0003146
9.968361182,0.00031769
9.968688863,0.0003188
9.969016543,0.00031696
9.969344223,0.00031399
9.969671903,0.00030933
9.969999584,0.00030563
9.970327264,0.00030365
9.970654944,0.00030225
9.970982624,0.00030092
9.971310305,0.00030161
9.971637985,0.00030286
9.971965665,0.00030582
9.972293345,0.0003092
9.972621026,0.00031109
9.972948706,0.00031307
9.973276386,0.00031515
9.973604066,0.00031589
9.973931747,0.0003172
9.974259427,0.0003193
9.974587107,0.00032497
9.974914788,0.00033132
9.975242468,0.00033538
9.975570148,0.00033798
9.975897828,0.00034239
9.976225509,0.00035036
9.976553189,0.00036202
9.976880869,0.00037403
9.977208549,0.00038393
9.97753623,0.00038975
9.97786391,0.00039382
9.97819159,0.0003963
9.97851927,0.00039756
9.978846951,0.00039756
9.979174631,0.00039736
9.979502311,0.00039686
9.979829991,0.00039693
9.980157672,0.00039738
9.980485352,0.00039735
9.980813032,0.00039653
9.981140712,0.00039692
9.981468393,0.00039752
9.981796073,0.00039703
9.982123753,0.00039236
9.982451434,0.00038474
9.982779114,0.00037766
9.983106794,0.00037232
9.983434474,0.00036981
9.983762155,0.00036907
9.984089835,0.00036918
9.984417515,0.00036941
9.984745195,0.00037212
9.985072876,0.00037667
9.985400556,0.00038185
9.985728236,0.00038604
9.986055916,0.00038921
9.986383597,0.00039147
9.986711277,0.00039352
9.987038957,0.00039693
9.987366637,0.00039784
9.987694318,0.00039758
9.988021998,0.00039619
9.988349678,0.00039464
9.988677358,0.00039381
9.989005039,0.00039471
9.989332719,0.00039477
9.989660399,0.00039511
9.989988079,0.00039537
9.99031576,0.00039491
9.99064344,0.0003955
9.99097112,0.0003964
9.991298801,0.00039551
9.991626481,0.00039346
9.991954161,0.00039183
9.992281841,0.00038959
9.992609522,0.00038845
9.992937202,0.00038825
9.993264882,0.00038963
9.993592562,0.0003885
9.993920243,0.00038629
9.994247923,0.00038491
9.994575603,0.0003851
9.994903283,0.00038585
9.995230964,0.00038684
9.995558644,0.00038816
9.995886324,0.00038779
9.996214004,0.00038399
9.996541685,0.00038092
9.996869365,0.00037983
9.997197045,0.0003805
9.997524725,0.00038074
9.997852406,0.00037873
9.998180086,0.00037699
9.998507766,0.00037649
9.998835446,0.00037595
9.999163127,0.00037575
9.999490807,0.00037592
9.999818487,0.00037732
10.00014617,0.00037557
10.00047385,0.00037542
10.00080153,0.00037778
10.00112921,0.00037973
10.00145689,0.00038025
10.00178457,0.00037918
10.00211225,0.00037919
10.00243993,0.00037934
10.00276761,0.00037972
10.00309529,0.00037896
10.00342297,0.00037778
10.00375065,0.00037624
10.00407833,0.00037517
10.00440601,0.00037391
10.00473369,0.00037233
10.00506137,0.00037015
10.00538905,0.00036972
10.00571673,0.00036937
10.00604441,0.00036845
10.00637209,0.00036693
10.00669977,0.00036606
10.00702745,0.00036808
10.00735513,0.00037098
10.00768281,0.00037371
10.00801049,0.00037504
10.00833817,0.00037469
10.00866585,0.00037521
10.00899353,0.00037616
10.00932121,0.00037439
10.0096489,0.00037203
10.00997658,0.0003694
10.01030426,0.00036678
10.01063194,0.000365
10.01095962,0.00036372
10.0112873,0.0003623
10.01161498,0.0003627
10.01194266,0.00036527
10.01227034,0.00036735
10.01259802,0.00036683
10.0129257,0.00036491
10.01325338,0.00036155
10.01358106,0.00035878
10.01390874,0.0003546
10.01423642,0.0003497
10.0145641,0.00034596
10.01489178,0.00034376
10.01521946,0.00034374
10.01554714,0.00034176
10.01587482,0.00033873
10.0162025,0.00033632
10.01653018,0.00033701
10.01685786,0.00033614
10.01718554,0.00033506
10.01751322,0.00033573
10.0178409,0.00033627
10.01816858,0.00033751
10.01849626,0.0003416
10.01882394,0.00034655
10.01915162,0.00034734
10.0194793,0.00034567
10.01980698,0.00034211
10.02013466,0.00033877
10.02046234,0.00033578
10.02079002,0.00033437
10.0211177,0.00034007
10.02144538,0.0003502
10.02177306,0.00036182
10.02210074,0.00037129
10.02242843,0.00037653
10.02275611,0.00038004
10.02308379,0.00038296
10.02341147,0.00038377
10.02373915,0.00038302
10.02406683,0.00038439
10.02439451,0.0003855
10.02472219,0.00038512
10.02504987,0.00038466
10.02537755,0.00038506
10.02570523,0.00038595
10.02603291,0.00038628
10.02636059,0.00038674
10.02668827,0.00038902
10.02701595,0.00039006
10.02734363,0.0003893
10.02767131,0.00038414
10.02799899,0.00037546
10.02832667,0.00036519
10.02865435,0.00035584
10.02898203,0.00034957
10.02930971,0.0003486
10.02963739,0.00035038
10.02996507,0.00035111
10.03029275,0.00034969
10.03062043,0.00034729
10.03094811,0.0003457
10.03127579,0.00034499
10.03160347,0.00034521
10.03193115,0.00034418
10.03225883,0.00034348
10.03258651,0.00034516
10.03291419,0.000347
10.03324187,0.00034879
10.03356955,0.00034898
10.03389723,0.00034798
10.03422491,0.00034601
10.03455259,0.00034522
10.03488028,0.00034474
10.03520796,0.00034404
10.03553564,0.00034281
10.03586332,0.00033866
10.036191,0.00033508
10.03651868,0.00033545
10.03684636,0.00033612
10.03717404,0.00033495
10.03750172,0.00033274
10.0378294,0.00033163
10.03815708,0.00033021
10.03848476,0.00032795
10.03881244,0.00032535
10.03914012,0.00032344
10.0394678,0.00032254
10.03979548,0.00032375
10.04012316,0.00032639
10.04045084,0.00032835
10.04077852,0.00032926
10.0411062,0.00032912
10.04143388,0.00032991
10.04176156,0.000333
10.04208924,0.00033537
10.04241692,0.00033702
10.0427446,0.00033708
10.04307228,0.00033592
10.04339996,0.0003364
10.04372764,0.00033854
10.04405532,0.00033909
10.044383,0.00034006
10.04471068,0.00033973
10.04503836,0.00034051
10.04536604,0.00034196
10.04569372,0.00034294
10.0460214,0.00034335
10.04634908,0.00034376
10.04667676,0.00034432
10.04700444,0.00034704
10.04733212,0.00035096
10.04765981,0.00035483
10.04798749,0.00035849
10.04831517,0.0003608
10.04864285,0.00036256
10.04897053,0.00036384
10.04929821,0.0003654
10.04962589,0.00036731
10.04995357,0.00036997
10.05028125,0.00037269
10.05060893,0.00037468
10.05093661,0.00037779
10.05126429,0.00038269
10.05159197,0.00038622
10.05191965,0.00039018
10.05224733,0.00039313
10.05257501,0.00039423
10.05290269,0.00039368
10.05323037,0.00039521
10.05355805,0.00039633
10.05388573,0.00039546
10.05421341,0.00039474
10.05454109,0.00039435
10.05486877,0.00039384
10.05519645,0.00039319
10.05552413,0.0003927
10.05585181,0.00039184
10.05617949,0.0003904
10.05650717,0.00039049
10.05683485,0.00039342
10.05716253,0.0003958
10.05749021,0.00039871
10.05781789,0.0004011
10.05814557,0.00040158
10.05847325,0.00040347
10.05880093,0.00040562
10.05912861,0.00040785
10.05945629,0.00041044
10.05978397,0.00041299
10.06011166,0.00041352
10.06043934,0.00041133
10.06076702,0.00040983
10.0610947,0.0004102
10.06142238,0.00041297
10.06175006,0.00041446
10.06207774,0.00041581
10.06240542,0.00041855
10.0627331,0.00041958
10.06306078,0.00041912
10.06338846,0.000418
10.06371614,0.00041801
10.06404382,0.00041843
10.0643715,0.00041692
10.06469918,0.00041303
10.06502686,0.00041097
10.06535454,0.00041044
10.06568222,0.00041054
10.0660099,0.00041223
10.06633758,0.00041314
10.06666526,0.00041747
10.06699294,0.0004274
10.06732062,0.00043749
10.0676483,0.0004446
10.06797598,0.00045187
10.06830366,0.00045958
10.06863134,0.00046619
10.06895902,0.00046904
10.0692867,0.00046988
10.06961438,0.00046863
10.06994206,0.00046774
10.07026974,0.00046954
10.07059742,0.00047091
10.0709251,0.00047156
10.07125278,0.00047285
10.07158046,0.00047394
10.07190814,0.00047385
10.07223582,0.00047175
10.0725635,0.00047148
10.07289119,0.00047329
10.07321887,0.00047651
10.07354655,0.00047931
10.07387423,0.00047835
10.07420191,0.00047224
10.07452959,0.00046421
10.07485727,0.00045613
10.07518495,0.00045053
10.07551263,0.00044744
10.07584031,0.00044236
10.07616799,0.00043869
10.07649567,0.00043962
10.07682335,0.00044219
10.07715103,0.00044599
10.07747871,0.00044863
10.07780639,0.00045077
10.07813407,0.00045354
10.07846175,0.00045628
10.07878943,0.00045796
10.07911711,0.00045831
10.07944479,0.00045958
10.07977247,0.0004606
10.08010015,0.00046153
10.08042783,0.00046221
10.08075551,0.00046162
10.08108319,0.00046107
10.08141087,0.00046157
10.08173855,0.00046233
10.08206623,0.00046278
10.08239391,0.00046366
10.08272159,0.00046591
10.08304927,0.00046943
10.08337695,0.00047022
10.08370463,0.00046922
10.08403231,0.00046902
10.08435999,0.00046902
10.08468767,0.00046888
10.08501535,0.00046916
10.08534304,0.00047095
10.08567072,0.00047152
10.0859984,0.00047085
10.08632608,0.00046873
10.08665376,0.00046653
10.08698144,0.00046389
10.08730912,0.00046051
10.0876368,0.00045789
10.08796448,0.00045779
10.08829216,0.00045824
10.08861984,0.00045832
10.08894752,0.00045913
10.0892752,0.00045865
10.08960288,0.00046147
10.08993056,0.000467
10.09025824,0.00047489
10.09058592,0.00048258
10.0909136,0.00048572
10.09124128,0.00048672
10.09156896,0.00048835
10.09189664,0.00049078
10.09222432,0.0004932
10.092552,0.00049566
10.09287968,0.00049721
10.09320736,0.00049563
10.09353504,0.00049371
10.09386272,0.00049359
10.0941904,0.00049403
10.09451808,0.00049656
10.09484576,0.00049977
10.09517344,0.00050109
10.09550112,0.00050078
10.0958288,0.00050108
10.09615648,0.00050103
10.09648416,0.00050273
10.09681184,0.00050477
10.09713952,0.00050565
10.0974672,0.00050765
10.09779488,0.00051094
10.09812257,0.00051227
10.09845025,0.00051168
10.09877793,0.00051292
10.09910561,0.00051375
10.09943329,0.0005149
10.09976097,0.00051648
10.10008865,0.00051845
10.10041633,0.00052061
10.10074401,0.00052134
10.10107169,0.00052109
10.10139937,0.000521
10.10172705,0.0005223
10.10205473,0.00052504
10.10238241,0.00052824
10.10271009,0.00053268
10.10303777,0.00053485
10.10336545,0.00053669
10.10369313,0.00053861
10.10402081,0.00054059
10.10434849,0.00054029
10.10467617,0.00053801
10.10500385,0.00053601
10.10533153,0.00053443
10.10565921,0.00053499
10.10598689,0.00053641
10.10631457,0.000538
10.10664225,0.00054238
10.10696993,0.00054596
10.10729761,0.00054797
10.10762529,0.00055039
10.10795297,0.00055132
10.10828065,0.00055378
10.10860833,0.00055691
10.10893601,0.00056091
10.10926369,0.00057165
10.10959137,0.00058413
10.10991905,0.00059491
10.11024673,0.00060514
10.11057442,0.00061395
10.1109021,0.00061895
10.11122978,0.00062146
10.11155746,0.00062493
10.11188514,0.00062713
10.11221282,0.00062807
10.1125405,0.00063047
10.11286818,0.00063384
10.11319586,0.00063572
10.11352354,0.00063679
10.11385122,0.00063828
10.1141789,0.00064103
10.11450658,0.00064423
10.11483426,0.00064584
10.11516194,0.00064446
10.11548962,0.00063854
10.1158173,0.00063076
10.11614498,0.00062332
10.11647266,0.00061877
10.11680034,0.00061587
10.11712802,0.0006155
10.1174557,0.00061756
10.11778338,0.00061974
10.11811106,0.00062211
10.11843874,0.00062468
10.11876642,0.00062609
10.1190941,0.0006264
10.11942178,0.00062476
10.11974946,0.00062277
10.12007714,0.00062026
10.12040482,0.00061998
10.1207325,0.00061951
10.12106018,0.00061903
10.12138786,0.00061963
10.12171554,0.00062146
10.12204322,0.00062377
10.1223709,0.00062436
10.12269858,0.0006252
10.12302626,0.00062747
10.12335395,0.00062835
10.12368163,0.0006272
10.12400931,0.00062464
10.12433699,0.00062217
10.12466467,0.00062177
10.12499235,0.00062246
10.12532003,0.00062376
10.12564771,0.00062506
10.12597539,0.00062631
10.12630307,0.00062459
10.12663075,0.00062153
10.12695843,0.00061966
10.12728611,0.00062009
10.12761379,0.00062072
10.12794147,0.00062111
10.12826915,0.00062111
10.12859683,0.00062038
10.12892451,0.00061962
10.12925219,0.00061857
10.12957987,0.00061821
10.12990755,0.00061901
10.13023523,0.00061829
10.13056291,0.00061798
10.13089059,0.00061865
10.13121827,0.00061871
10.13154595,0.00061744
10.13187363,0.00061694
10.13220131,0.0006161
10.13252899,0.00061612
10.13285667,0.00061627
10.13318435,0.00061581
10.13351203,0.00061377
10.13383971,0.00061308
10.13416739,0.00061203
10.13449507,0.0006115
10.13482275,0.00061167
10.13515043,0.00061266
10.13547811,0.00061491
10.1358058,0.00061578
10.13613348,0.00061636
10.13646116,0.00061379
10.13678884,0.00060896
10.13711652,0.00060442
10.1374442,0.00060012
10.13777188,0.00059534
10.13809956,0.00059205
10.13842724,0.00059101
10.13875492,0.00059193
10.1390826,0.00059227
10.13941028,0.00059104
10.13973796,0.0005894
10.14006564,0.0005896
10.14039332,0.0005887
10.140721,0.00058668
10.14104868,0.00058339
10.14137636,0.00058256
10.14170404,0.00058412
10.14203172,0.00058712
10.1423594,0.00058795
10.14268708,0.00058721
10.14301476,0.00058409
10.14334244,0.00058133
10.14367012,0.00057941
10.1439978,0.00057858
10.14432548,0.00057534
10.14465316,0.00057307
10.14498084,0.00057305
10.14530852,0.00057546
10.1456362,0.00057606
10.14596388,0.00057682
10.14629156,0.00057774
10.14661924,0.0005795
10.14694692,0.00058126
10.1472746,0.00058082
10.14760228,0.00057897
10.14792996,0.00057824
10.14825764,0.00057951
10.14858533,0.00058029
10.14891301,0.00057876
10.14924069,0.00057682
10.14956837,0.00057574
10.14989605,0.00057597
10.15022373,0.00057669
10.15055141,0.00058618
10.15087909,0.00060377
10.15120677,0.0006192
10.15153445,0.00062922
10.15186213,0.00063524
10.15218981,0.00063978
10.15251749,0.00064414
10.15284517,0.00064503
10.15317285,0.00064172
10.15350053,0.00063912
10.15382821,0.000638
10.15415589,0.00063778
10.15448357,0.00063786
10.15481125,0.00063584
10.15513893,0.00063368
10.15546661,0.00063359
10.15579429,0.00063504
10.15612197,0.00063618
10.15644965,0.00063361
10.15677733,0.0006267
10.15710501,0.00061819
10.15743269,0.00061104
10.15776037,0.00060363
10.15808805,0.00059828
10.15841573,0.00059277
10.15874341,0.00058793
10.15907109,0.00058356
10.15939877,0.00058154
10.15972645,0.0005806
10.16005413,0.00058127
10.16038181,0.00058113
10.16070949,0.00058079
10.16103718,0.00058029
10.16136486,0.00058025
10.16169254,0.00057938
10.16202022,0.00057832
10.1623479,0.00057715
10.16267558,0.00057517
10.16300326,0.00057076
10.16333094,0.00056729
10.16365862,0.00056609
10.1639863,0.00056485
10.16431398,0.0005646
10.16464166,0.00056546
10.16496934,0.00056395
10.16529702,0.00056196
10.1656247,0.00056169
10.16595238,0.00056235
10.16628006,0.00056228
10.16660774,0.00056018
10.16693542,0.00055626
10.1672631,0.00055292
10.16759078,0.0005514
10.16791846,0.0005511
10.16824614,0.00055226
10.16857382,0.00055251
10.1689015,0.00055301
10.16922918,0.00055347
10.16955686,0.00055238
10.16988454,0.00055018
10.17021222,0.00054687
10.1705399,0.00054576
10.17086758,0.00054494
10.17119526,0.00054538
10.17152294,0.00054654
10.17185062,0.00054984
10.1721783,0.0005534
10.17250598,0.00055528
10.17283366,0.00055622
10.17316134,0.00055371
10.17348902,0.00055195
10.17381671,0.00055113
10.17414439,0.00055146
10.17447207,0.00055244
10.17479975,0.00055359
10.17512743,0.00055497
10.17545511,0.00055693
10.17578279,0.00055892
10.17611047,0.00056075
10.17643815,0.00056295
10.17676583,0.00056553
10.17709351,0.00056854
10.17742119,0.00056903
10.17774887,0.00056948
10.17807655,0.00057167
10.17840423,0.00057419
10.17873191,0.00057558
10.17905959,0.00057571
10.17938727,0.00057551
10.17971495,0.0005778
10.18004263,0.00057918
10.18037031,0.00057828
10.18069799,0.00057636
10.18102567,0.00057538
10.18135335,0.00057454
10.18168103,0.00057318
10.18200871,0.00057089
10.18233639,0.00057163
10.18266407,0.00057204
10.18299175,0.00057365
10.18331943,0.0005742
10.18364711,0.00057376
10.18397479,0.00057322
10.18430247,0.00057362
10.18463015,0.00057235
10.18495783,0.00056918
10.18528551,0.00056782
10.18561319,0.00056858
10.18594087,0.0005706
10.18626856,0.00057409
10.18659624,0.00057624
10.18692392,0.00057517
10.1872516,0.00057323
10.18757928,0.00057115
10.18790696,0.00057139
10.18823464,0.0005718
10.18856232,0.00057195
10.18889,0.00057417
10.18921768,0.00057643
10.18954536,0.0005788
10.18987304,0.00058017
10.19020072,0.00058078
10.1905284,0.00058217
10.19085608,0.00058446
10.19118376,0.00058701
10.19151144,0.00058706
10.19183912,0.00058701
10.1921668,0.00058845
10.19249448,0.000592
10.19282216,0.0005947
10.19314984,0.0005959
10.19347752,0.00059545
10.1938052,0.00059578
10.19413288,0.00059624
10.19446056,0.00059752
10.19478824,0.00060063
10.19511592,0.0006128
10.1954436,0.0006307
10.19577128,0.00064744
10.19609896,0.00066077
10.19642664,0.00067013
10.19675432,0.00067527
10.197082,0.00067982
10.19740968,0.00068429
10.19773736,0.00068807
10.19806504,0.00068854
10.19839272,0.00068845
10.1987204,0.00068972
10.19904809,0.00069072
10.19937577,0.00069107
10.19970345,0.00069164
10.20003113,0.00069141
10.20035881,0.00069031
10.20068649,0.00068941
10.20101417,0.00068953
10.20134185,0.00068894
10.20166953,0.00068728
10.20199721,0.00068029
10.20232489,0.00067122
10.20265257,0.0006635
10.20298025,0.00065762
10.20330793,0.00065277
10.20363561,0.00064864
10.20396329,0.00064597
10.20429097,0.00064426
10.20461865,0.00064368
10.20494633,0.00064523
10.20527401,0.00064524
10.20560169,0.00064467
10.20592937,0.00064601
10.20625705,0.00064821
10.20658473,0.00065169
10.20691241,0.00065335
10.20724009,0.00065416
10.20756777,0.00065637
10.20789545,0.00065861
